image_path,label_path,split,class_id,class_name,converted_x,converted_y,converted_w,converted_h
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/55_jpg.rf.c00a7aada0662416d42befcbf31c403a.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/55_jpg.rf.c00a7aada0662416d42befcbf31c403a.txt,train,1,Drain Inlet,0.5459122596153846,0.565829326923077,0.6557187499999999,0.37124038461538467
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/57_jpg.rf.b0eaf005b02eea8d2e234fd2f73f8656.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/57_jpg.rf.b0eaf005b02eea8d2e234fd2f73f8656.txt,train,1,Drain Inlet,0.526110576923077,0.5318882211538463,0.703951923076923,0.6949110576923078
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/57_jpg.rf.cb01c39fface67e74c121724d9624b4f.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/57_jpg.rf.cb01c39fface67e74c121724d9624b4f.txt,train,1,Drain Inlet,0.5261108101672134,0.5318873724699159,0.7039524047699284,0.694910720235555
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/5_jpg.rf.1906977ff65710a58079ea6efd818c97.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/5_jpg.rf.1906977ff65710a58079ea6efd818c97.txt,train,1,Drain Inlet,0.0008375998199686073,0.0010289886573539074,0.0012826956953616582,0.0018952168915736304
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/79_jpg.rf.a23f5bcb853b7f2cd139f6661f618be8.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/79_jpg.rf.a23f5bcb853b7f2cd139f6661f618be8.txt,train,1,Drain Inlet,0.44457091346153854,0.5912175480769231,0.417204326923077,0.45508894230769237
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/79_jpg.rf.e2b6e65771252aa2ff76e2785875e704.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/79_jpg.rf.e2b6e65771252aa2ff76e2785875e704.txt,train,1,Drain Inlet,0.4445707616059741,0.5912179417161172,0.41720389892160314,0.45508809906509534
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/80_jpg.rf.5e6638cddf58716f231a134bf4ec841f.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/80_jpg.rf.5e6638cddf58716f231a134bf4ec841f.txt,train,1,Drain Inlet,0.6172474193728714,0.48323340941267795,0.47854570616302267,0.4192691701086181
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/80_jpg.rf.cd9c06619a3c19b04cad27b1ba9509c0.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/80_jpg.rf.cd9c06619a3c19b04cad27b1ba9509c0.txt,train,1,Drain Inlet,0.6172463942307692,0.4832331730769231,0.4785456730769231,0.41926923076923084
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/81_jpg.rf.aaae1e5085c95e9a584a113d2e6acd55.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/81_jpg.rf.aaae1e5085c95e9a584a113d2e6acd55.txt,train,1,Drain Inlet,0.5037115384615385,0.6268377403846155,0.5331634615384615,0.18874278846153858
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/9_jpg.rf.922430b66c87c9808681c62d1c13fcba.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/9_jpg.rf.922430b66c87c9808681c62d1c13fcba.txt,train,1,Drain Inlet,0.4695673076923077,0.5543185096153846,0.2958173076923077,0.3351995192307692
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images_jpeg_jpg.rf.6f58905e48e4be38e81955fef38a30ff.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images_jpeg_jpg.rf.6f58905e48e4be38e81955fef38a30ff.txt,train,2,Tire,0.644503125,0.58294765625,0.35242812500000004,0.32436406249999994
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_13_png_jpg.rf.7a6c119b6365c957c8e3dda633e70cc5.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_13_png_jpg.rf.7a6c119b6365c957c8e3dda633e70cc5.txt,train,2,Tire,0.703025,0.6152367187500001,0.34537812499999987,0.4674921875000001
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_13_png_jpg.rf.7a6c119b6365c957c8e3dda633e70cc5.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_13_png_jpg.rf.7a6c119b6365c957c8e3dda633e70cc5.txt,train,2,Tire,0.3765546875,0.8108359374999999,0.371428125,0.30804999999999993
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_13_png_jpg.rf.7a6c119b6365c957c8e3dda633e70cc5.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_13_png_jpg.rf.7a6c119b6365c957c8e3dda633e70cc5.txt,train,2,Tire,0.23873906250000002,0.5515484375,0.38319375000000006,0.48606875000000005
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_13_png_jpg.rf.b81495c41a6640f5b80c754e50fcab74.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_13_png_jpg.rf.b81495c41a6640f5b80c754e50fcab74.txt,train,2,Tire,0.70596796875,0.61953515625,0.3503828124999999,0.47499218750000005
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_13_png_jpg.rf.b81495c41a6640f5b80c754e50fcab74.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_13_png_jpg.rf.b81495c41a6640f5b80c754e50fcab74.txt,train,2,Tire,0.374765625,0.8184960937500001,0.3768125,0.3129921875
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_13_png_jpg.rf.b81495c41a6640f5b80c754e50fcab74.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_13_png_jpg.rf.b81495c41a6640f5b80c754e50fcab74.txt,train,2,Tire,0.234953125,0.5550484375,0.388746875,0.4938656250000001
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_14_png_jpg.rf.01d11030c5ce6ba79ea0d87c9635959d.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_14_png_jpg.rf.01d11030c5ce6ba79ea0d87c9635959d.txt,train,2,Tire,0.46528125,0.42009140625,0.604746875,0.6816703125
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_14_png_jpg.rf.2b1648c4ccdba4f46ee29394105ab30f.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_14_png_jpg.rf.2b1648c4ccdba4f46ee29394105ab30f.txt,train,2,Tire,0.5400171874999999,0.57939921875,0.5701375,0.6407109375
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_14_png_jpg.rf.8c86742b881bab2224128d39ea3d6b1c.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_14_png_jpg.rf.8c86742b881bab2224128d39ea3d6b1c.txt,train,2,Tire,0.6013828125,0.4524015625,0.6879531249999999,0.612575
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_15_png_jpg.rf.ce8e9f679866b1ecb3d6c8d4c39878b3.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_15_png_jpg.rf.ce8e9f679866b1ecb3d6c8d4c39878b3.txt,train,0,Artificial Container,0.48569453124999995,0.424396875,0.23765468750000002,0.74056875
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_15_png_jpg.rf.d6113402e41620c202e5cd5a95c74d69.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_15_png_jpg.rf.d6113402e41620c202e5cd5a95c74d69.txt,train,0,Artificial Container,0.506975,0.56437578125,0.247715625,0.7720828125000001
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_15_png_jpg.rf.e79081124c25930d330278723be69b68.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_15_png_jpg.rf.e79081124c25930d330278723be69b68.txt,train,0,Artificial Container,0.551925,0.48814218750000005,0.7946249999999999,0.254446875
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_17_png_jpg.rf.1f8b968d647113cc697207ae06114e97.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_17_png_jpg.rf.1f8b968d647113cc697207ae06114e97.txt,train,0,Artificial Container,0.61169765625,0.335565625,0.6872359375000001,0.67113125
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_17_png_jpg.rf.1f8b968d647113cc697207ae06114e97.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_17_png_jpg.rf.1f8b968d647113cc697207ae06114e97.txt,train,0,Artificial Container,0.1674375,0.37425625,0.330765625,0.3139875
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_17_png_jpg.rf.1f8b968d647113cc697207ae06114e97.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_17_png_jpg.rf.1f8b968d647113cc697207ae06114e97.txt,train,0,Artificial Container,0.31484296875,0.7083335937499999,0.4201328125,0.49404843749999994
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_17_png_jpg.rf.8526ac2e066352645310c426a223f5a2.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_17_png_jpg.rf.8526ac2e066352645310c426a223f5a2.txt,train,0,Artificial Container,0.363346875,0.36191640625,0.72669375,0.7238328125
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_17_png_jpg.rf.8526ac2e066352645310c426a223f5a2.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_17_png_jpg.rf.8526ac2e066352645310c426a223f5a2.txt,train,0,Artificial Container,0.82755234375,0.4025765625,0.3417703125,0.33977500000000005
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_17_png_jpg.rf.8526ac2e066352645310c426a223f5a2.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_17_png_jpg.rf.8526ac2e066352645310c426a223f5a2.txt,train,0,Artificial Container,0.6761109375000001,0.74760859375,0.4544437500000001,0.5016578125
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_17_png_jpg.rf.d8e7014fada7c38b7bf768c7c627159c.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_17_png_jpg.rf.d8e7014fada7c38b7bf768c7c627159c.txt,train,0,Artificial Container,0.33534609375,0.603571875,0.6706921875,0.7433593749999998
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_17_png_jpg.rf.d8e7014fada7c38b7bf768c7c627159c.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_17_png_jpg.rf.d8e7014fada7c38b7bf768c7c627159c.txt,train,0,Artificial Container,0.3494359375,0.15083359375,0.339775,0.3016671875
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_17_png_jpg.rf.d8e7014fada7c38b7bf768c7c627159c.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_17_png_jpg.rf.d8e7014fada7c38b7bf768c7c627159c.txt,train,0,Artificial Container,0.71095,0.282221875,0.534621875,0.45444375
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_1_png_jpg.rf.6062ba316c0dca409fbb34cd4dadbfa0.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_1_png_jpg.rf.6062ba316c0dca409fbb34cd4dadbfa0.txt,train,0,Artificial Container,0.6871328125,0.57655078125,0.3497937499999999,0.5200296875000001
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_1_png_jpg.rf.9c0e0aea9dee38c99cf3e9b4f4615cfe.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_1_png_jpg.rf.9c0e0aea9dee38c99cf3e9b4f4615cfe.txt,train,0,Artificial Container,0.58379609375,0.3081953125,0.5308640625000001,0.35885625000000004
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_1_png_jpg.rf.daad144193bcb0b592c8703608ba0aa2.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_1_png_jpg.rf.daad144193bcb0b592c8703608ba0aa2.txt,train,0,Artificial Container,0.7095828125000001,0.401234375,0.36645000000000005,0.5444749999999999
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230729_125857_jpg.rf.0c8ef727683837bef3253fe52ca6cf59.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_20230729_125857_jpg.rf.0c8ef727683837bef3253fe52ca6cf59.txt,train,0,Artificial Container,0.24162578125,0.23621171875000002,0.4832515625,0.2960484375
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230729_125857_jpg.rf.a19ded8a463e52c5bf8a5d26310c411b.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_20230729_125857_jpg.rf.a19ded8a463e52c5bf8a5d26310c411b.txt,train,0,Artificial Container,0.2180140625,0.23306015625,0.29084374999999996,0.4661203125
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230729_125923_jpg.rf.786666b260ec019dc91f305d312aed4e.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_20230729_125923_jpg.rf.786666b260ec019dc91f305d312aed4e.txt,train,0,Artificial Container,0.8408851562499999,0.5572828125,0.3151046875,0.670515625
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230729_125923_jpg.rf.c5a5e6963eaaa90d48392cec06f40c5c.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_20230729_125923_jpg.rf.c5a5e6963eaaa90d48392cec06f40c5c.txt,train,0,Artificial Container,0.84402265625,0.44373984375,0.30882968749999995,0.6990734375000001
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230729_125924_jpg.rf.6294dd1979caf6c5e76e53a0d1e76e7b.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_20230729_125924_jpg.rf.6294dd1979caf6c5e76e53a0d1e76e7b.txt,train,0,Artificial Container,0.84588515625,0.6331734375,0.30510468749999997,0.730528125
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230729_125924_jpg.rf.b05270b5062c391766e419c29ee46a18.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_20230729_125924_jpg.rf.b05270b5062c391766e419c29ee46a18.txt,train,0,Artificial Container,0.3675171875,0.15160390624999998,0.735034375,0.3018640625
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230729_125924_jpg.rf.e857cce1073548fce6970c930c756b25.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_20230729_125924_jpg.rf.e857cce1073548fce6970c930c756b25.txt,train,0,Artificial Container,0.13887421875,0.3859859375,0.2777484375,0.771971875
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230729_125954_jpg.rf.d0770569519f0773709c6484688cd1f4.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_20230729_125954_jpg.rf.d0770569519f0773709c6484688cd1f4.txt,train,0,Artificial Container,0.9588390625,0.6542265625,0.07919687500000006,0.685534375
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230729_130953_jpg.rf.2cee5f61b7acf388bd15d40d9d15ce05.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_20230729_130953_jpg.rf.2cee5f61b7acf388bd15d40d9d15ce05.txt,train,0,Artificial Container,0.73430546875,0.83016640625,0.42638906249999997,0.3365421875
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230729_130953_jpg.rf.39c84b6658171c6bd38aa8f7fb20ba7c.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_20230729_130953_jpg.rf.39c84b6658171c6bd38aa8f7fb20ba7c.txt,train,0,Artificial Container,0.30878515625,0.82005234375,0.40015781250000004,0.3567703125
/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230729_130953_jpg.rf.c3e78700299501cf7d36935c793db7dd.jpg,/kaggle/working/denguewatch_yolov8s_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/new_20230729_130953_jpg.rf.c3e78700299501cf7d36935c793db7dd.txt,train,0,Artificial Container,0.81782421875,0.676875,0.36122656249999996,0.38375000000000004
